player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
277,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
273,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,90.0,,,,,,,,,,42.0,,,,2.0,,,,,0.0,0.0,8.0,,0.0,,,,,,,,,,0.0,3.0,1.0,1.04,0.04,0.0,23.0,3.0,,0.0,,3.0,,,,,,0,121,1,0.0,0,,,,,,,
285,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,90.0,0.0,0.0,1.0,0.2,0.09,0.0,,,3.0,99.0,85.0,92.0,1.0,4.0,0.0,0.0,4.0,50.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,100.0,2.0,67.0,,0.0,,,,,,,,0.0,,,,,,,,,0,121,1,0.0,0,,,,,,,
288,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,81.0,1.0,0.0,3.0,0.14,0.21,2.0,,,2.0,43.0,21.0,84.0,2.0,4.0,0.0,0.0,,,3.0,0.0,2.0,0.0,0.0,,0.0,7.0,1.0,7.0,88.0,0.0,,4.0,1.0,,,,,,,,0.0,,,,,,,0.74,,0,81,1,0.0,0,,,,,,,
296,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,81.0,0.0,0.0,6.0,1.15,,2.0,,,8.0,25.0,9.0,82.0,0.0,1.0,,,,,0.0,0.0,1.0,0.0,0.0,,0.0,6.0,6.0,4.0,44.0,2.0,67.0,3.0,2.0,,,,,,,,3.0,,,,,,,0.05,,0,81,1,0.0,0,,,,,,,
311,26-27-efl-cup-ipswich-town-vs-leicester-city-2026-08-24,16.0,0.0,0.0,,,0.01,,,,0.0,15.0,8.0,80.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,74,94,1,0.0,0,,,,,,,
292,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,77.0,0.0,0.0,2.0,0.05,0.02,0.0,,,1.0,39.0,27.0,100.0,0.0,2.0,,,,,2.0,1.0,10.0,0.0,0.0,,0.0,2.0,8.0,2.0,33.0,0.0,0.0,,0.0,,,,,,,,1.0,,,,,,,,,0,77,1,0.0,0,,,,,,,
290,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,9.0,0.0,0.0,1.0,0.02,0.01,1.0,,,1.0,6.0,3.0,100.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,0.01,,81,121,0,0.0,0,,,,,,,
563,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,31.0,0.0,0.0,,,0.04,,,,1.0,30.0,23.0,88.0,1.0,4.0,,,2.0,67.0,0.0,3.0,3.0,0.0,0.0,,0.0,,1.0,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,59,121,0,0.0,0,,,,,,,
287,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,90.0,0.0,1.0,1.0,0.1,0.47,0.0,,,4.0,64.0,42.0,91.0,4.0,4.0,1.0,25.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,1.0,3.0,4.0,2.0,40.0,1.0,50.0,,0.0,,,,,,,,1.0,,,,,,,,,0,121,1,0.0,0,,,,,,,
282,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
281,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,90.0,0.0,0.0,1.0,0.08,0.1,0.0,,,2.0,80.0,47.0,89.0,1.0,6.0,0.0,0.0,5.0,62.0,4.0,0.0,4.0,0.0,2.0,2.0,1.0,7.0,2.0,7.0,78.0,0.0,,1.0,0.0,,,,,,,,1.0,,,,,,,,,0,121,1,0.0,0,,,,,,,
572,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
589,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,90.0,0.0,0.0,,,0.01,,,,0.0,68.0,52.0,88.0,1.0,7.0,,,4.0,67.0,0.0,1.0,4.0,0.0,0.0,,0.0,4.0,3.0,4.0,57.0,0.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,0,121,1,0.0,0,,,,,,,
286,26-27-efl-cup-stoke-city-vs-hull-city-2026-08-24,13.0,0.0,0.0,,,,,,,2.0,6.0,2.0,50.0,0.0,1.0,,,2.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,,0.0,,,,,,,,1.0,,,,,,,,,77,121,0,0.0,0,,,,,,,
490,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,0.0,0.0,1.0,0.33,0.01,1.0,,,1.0,25.0,6.0,46.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,25.0,3.0,60.0,1.0,0.0,,,,,,,,3.0,,,,,,,0.47,,0,60,1,0.0,0,,,,,,,
467,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,,,,,,,,,,51.0,,,,10.0,,,,,0.0,0.0,8.0,,0.0,,,1.0,,1.0,100.0,,,1.0,0.0,3.0,2.0,1.8,-0.2,0.0,21.0,9.0,,0.0,,2.0,,,,,,0,90,2,0.0,0,,,,,,,
260,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,23.0,0.0,0.0,,,0.01,,,,0.0,11.0,7.0,88.0,1.0,2.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,,,,,,,,,67,90,0,0.0,0,,,,,,,
598,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,0.0,0.0,,,0.09,,,,2.0,80.0,62.0,91.0,1.0,5.0,,,3.0,60.0,4.0,3.0,1.0,0.0,4.0,1.0,0.0,6.0,4.0,4.0,100.0,2.0,33.0,,0.0,,,,,,,,0.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
346,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,7.0,0.0,0.0,1.0,0.18,,1.0,,,0.0,3.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3.0,0.0,0.0,1.0,50.0,,2.0,,,,,,,,0.0,,,,,,,0.24,,83,90,0,0.0,0,,,,,,,
558,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,0.0,0.0,1.0,0.03,0.02,0.0,,,0.0,68.0,39.0,74.0,1.0,8.0,0.0,0.0,1.0,33.0,4.0,0.0,7.0,1.0,0.0,,0.0,6.0,5.0,4.0,50.0,2.0,67.0,,2.0,,,,,,,,2.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
326,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
473,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,61.0,0.0,0.0,1.0,0.11,0.01,0.0,,,2.0,40.0,13.0,72.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,,0.0,4.0,2.0,2.0,67.0,2.0,67.0,2.0,1.0,,,,,,,,0.0,,,,,,,,,0,61,1,0.0,0,,,,,,,
332,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,1.0,0.0,1.0,0.53,,1.0,,,1.0,46.0,22.0,81.0,0.0,1.0,,,1.0,33.0,1.0,2.0,7.0,1.0,5.0,3.0,0.0,7.0,5.0,2.0,50.0,5.0,62.0,1.0,2.0,,,,,,,,0.0,,,,,,,0.75,,0,90,0,0.0,0,,,,,,,
329,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,0.0,0.0,,,0.01,,,,1.0,59.0,32.0,76.0,0.0,7.0,,,2.0,33.0,0.0,2.0,5.0,0.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,40.0,,1.0,,,,,,,,0.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
343,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,71.0,1.0,0.0,2.0,0.11,0.57,2.0,,,5.0,35.0,10.0,67.0,3.0,,1.0,17.0,1.0,50.0,0.0,1.0,1.0,0.0,1.0,,0.0,4.0,8.0,2.0,29.0,2.0,40.0,2.0,2.0,,,,,,,,2.0,,,,,,,0.48,,0,71,0,0.0,0,,,,,,,
468,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
471,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,0.0,0.0,1.0,0.06,0.13,0.0,,,2.0,64.0,43.0,91.0,1.0,1.0,,,1.0,50.0,2.0,1.0,5.0,1.0,9.0,7.0,0.0,13.0,4.0,4.0,80.0,9.0,75.0,2.0,1.0,,,,,,,,0.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
338,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,0.0,0.0,2.0,0.1,0.03,0.0,,,1.0,70.0,38.0,83.0,1.0,2.0,0.0,0.0,4.0,100.0,3.0,1.0,13.0,0.0,3.0,2.0,1.0,8.0,4.0,5.0,62.0,3.0,75.0,3.0,1.0,,,,,,,,0.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
330,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,19.0,0.0,0.0,,,,,,,0.0,9.0,4.0,50.0,0.0,3.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,71,90,0,0.0,0,,,,,,,
488,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
339,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,67.0,0.0,1.0,1.0,0.34,0.04,1.0,,,3.0,40.0,25.0,81.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,,0.0,2.0,3.0,0.0,0.0,2.0,67.0,,1.0,,,,,,,,1.0,,,,,,,0.33,,0,67,0,0.0,0,,,,,,,
487,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,0.0,0.0,1.0,0.04,0.05,1.0,,,2.0,66.0,34.0,69.0,1.0,8.0,2.0,67.0,3.0,75.0,1.0,2.0,5.0,0.0,2.0,,2.0,2.0,8.0,2.0,25.0,0.0,0.0,,2.0,,,,,,,,1.0,,,,,,,0.1,,0,90,2,0.0,0,,,,,,,
482,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,30.0,0.0,0.0,,,0.01,,,,0.0,18.0,11.0,73.0,0.0,,0.0,0.0,2.0,100.0,0.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,0.0,,,,,,,,,60,90,1,0.0,0,,,,,,,
347,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,83.0,0.0,0.0,3.0,0.69,0.08,0.0,,,5.0,30.0,13.0,76.0,1.0,4.0,,,,,0.0,0.0,6.0,0.0,1.0,1.0,0.0,5.0,5.0,4.0,100.0,1.0,17.0,3.0,0.0,,,,,,,,0.0,,,,,,,,,0,83,0,0.0,0,,,,,,,
327,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
335,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,22.0,0.0,0.0,1.0,0.01,0.17,0.0,,,0.0,20.0,7.0,70.0,0.0,2.0,1.0,33.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,50.0,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,68,90,0,0.0,0,,,,,,,
336,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,67.0,0.0,0.0,1.0,0.21,0.12,0.0,,,2.0,29.0,11.0,85.0,1.0,,2.0,67.0,,,0.0,0.0,4.0,0.0,0.0,,1.0,4.0,6.0,4.0,40.0,0.0,,2.0,0.0,,,,,,,,1.0,,,,,,,,,0,67,0,0.0,0,,,,,,,
345,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,68.0,0.0,0.0,1.0,0.08,0.18,0.0,,,0.0,59.0,41.0,95.0,1.0,5.0,,,2.0,67.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,8.0,3.0,33.0,0.0,0.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,0,68,0,0.0,0,,,,,,,
337,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,23.0,0.0,0.0,,,0.03,,,,0.0,16.0,8.0,73.0,0.0,2.0,,,,,0.0,2.0,4.0,0.0,0.0,,0.0,2.0,,2.0,100.0,0.0,,1.0,0.0,,,,,,,,0.0,,,,,,,,,67,90,0,0.0,0,,,,,,,
483,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,30.0,0.0,0.0,,,,,,,2.0,18.0,6.0,86.0,0.0,1.0,,,,,0.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,25.0,1.0,50.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,60,90,1,0.0,0,,,,,,,
469,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,79.0,0.0,0.0,1.0,0.02,0.07,0.0,,,0.0,40.0,17.0,74.0,0.0,5.0,1.0,25.0,3.0,60.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,5.0,2.0,4.0,80.0,1.0,50.0,2.0,1.0,,,,,,,,0.0,,,,,,,,,0,79,2,0.0,0,,,,,,,
491,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,60.0,0.0,0.0,1.0,0.21,0.01,1.0,,,1.0,30.0,15.0,75.0,0.0,3.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,,0.0,4.0,7.0,1.0,25.0,3.0,43.0,1.0,0.0,,,,,,,,1.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
493,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,60.0,0.0,0.0,,,0.08,,,,2.0,27.0,15.0,94.0,1.0,2.0,2.0,67.0,1.0,100.0,1.0,0.0,3.0,0.0,0.0,,0.0,2.0,4.0,2.0,40.0,0.0,0.0,,1.0,,,,,,,,0.0,,,,,,,,,0,60,1,0.0,0,,,,,,,
486,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
478,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,29.0,0.0,0.0,,,0.02,,,,1.0,22.0,13.0,81.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,67.0,2.0,100.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,61,90,1,0.0,0,,,,,,,
385,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,,,,,,,,,,54.0,,,,9.0,,,,,0.0,0.0,6.0,,3.0,,,2.0,,1.0,100.0,1.0,100.0,1.0,0.0,2.0,0.0,0.56,0.56,1.0,25.0,4.0,,2.0,,2.0,,,,,,0,90,0,0.0,0,,,,,,,
484,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,11.0,0.0,0.0,,,0.07,,,,1.0,13.0,8.0,80.0,0.0,2.0,1.0,100.0,1.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,79,90,0,0.0,0,,,,,,,
334,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,0.0,0.0,,,0.01,,,,1.0,81.0,63.0,91.0,0.0,2.0,,,0.0,0.0,3.0,0.0,5.0,1.0,2.0,2.0,0.0,6.0,3.0,4.0,67.0,2.0,67.0,,2.0,,,,,,,,0.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
477,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
474,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,90.0,0.0,0.0,,,,,,,1.0,72.0,50.0,83.0,0.0,4.0,,,1.0,20.0,2.0,0.0,6.0,0.0,4.0,2.0,2.0,4.0,5.0,3.0,60.0,1.0,25.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,0,90,2,0.0,0,,,,,,,
581,26-27-efl-cup-nottingham-forest-vs-leeds-united-2026-08-24,60.0,0.0,0.0,,,0.02,,,,1.0,39.0,30.0,88.0,0.0,3.0,,,4.0,80.0,2.0,1.0,7.0,0.0,1.0,,1.0,4.0,4.0,3.0,50.0,1.0,50.0,,2.0,,,,,,,,0.0,,,,,,,,,0,60,1,0.0,0,,,,,,,
